cid,class,num_points_sdssu,num_points_sdssg,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
20584,Unknown,0,0,0,0,15,0,2.35121,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20585,Unknown,0,0,14,14,14,0,1.0346,54381.64164949752,9.548585033294684e-10,nan,0.9960014752141433,8.130454686896715e-11,200.72974152105445,40,Minimization exited successfully.
20588,zSNIa,15,15,15,15,15,0,0.28667,54373.964995936265,4.749989405649105e-10,nan,1.3391937393062108,3.568952712733012e-11,168.11917447405838,73,Minimization exited successfully.
20589,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20590,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20591,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20592,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20593,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20594,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20596,zSNIa,20,21,21,21,21,0,0.214973,54395.51204094674,7.433700884813958e-10,nan,0.6630426410411019,2.3483128815295842e-11,188.47574967441722,102,Minimization exited successfully.
20597,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20598,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20599,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20601,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20602,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20603,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20604,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20605,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20606,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20607,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20608,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20609,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20610,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20611,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20612,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20613,zSNIa,23,23,23,23,23,0,0.375039,54395.75470218555,7.207661230892884e-10,nan,0.6124573854394839,3.0696335426199517e-11,211.40290542435605,113,Minimization exited successfully.
20615,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20616,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20617,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20618,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20619,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20620,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20621,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20622,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20623,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20624,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20625,SNIa,19,19,19,19,19,0,0.108128,54404.92211101093,5.729283572792878e-09,nan,0.08699787249133806,5.0516113083470106e-11,1867.6594545869625,93,Minimization exited successfully.
20626,zSNII,19,19,19,19,19,0,0.276349,54397.73526569729,7.740397557358463e-10,nan,0.5169186278835696,3.56247318176536e-11,250.54854851929866,93,Minimization exited successfully.
20627,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20628,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20639,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20642,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20643,zSNII,21,21,21,21,21,0,0.276022,54346.94847024447,7.597419697536891e-10,nan,0.5783095083279477,4.857343853935325e-11,265.3464785806151,103,Minimization exited successfully.
20644,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20645,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20646,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20647,Unknown,0,0,0,20,20,0,1.55495,54376.86649516857,3.0370519139527136e-09,nan,1.6837546165697859,3.2841886114151253e-10,142.30539343098832,38,Minimization exited successfully.
20649,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20656,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20658,zSNII,19,20,20,20,20,0,0.097288,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20660,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20661,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20662,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20663,zSNIa,22,22,22,22,22,0,0.299569,54398.93442767381,9.994982412558119e-10,nan,0.425481029877119,3.7241729167440596e-11,238.05758720345324,108,Minimization exited successfully.
20677,SNIc,19,19,19,19,19,0,0.080778,54404.489314240505,2.1242520840207138e-09,nan,0.19278926899278304,4.5638901138848136e-11,285.08071631400526,93,Minimization exited successfully.
20678,zSNIa,21,22,22,22,22,0,0.205733,54401.00249245463,1.2159609963014084e-09,nan,0.4076099795565824,3.990608358467098e-11,336.3271134359258,107,Minimization exited successfully.
20679,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20680,Unknown,0,20,20,20,20,0,0.674983,54390.50295316221,4.5837324517090334e-10,nan,202.0569776816592,1.0007838180602766,451.5081846319173,78,Covariance may not be accurate.
20682,pSNIbc,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20683,Unknown,19,19,19,19,19,0,0.37483,54395.60703310529,3.876118034200117e-10,nan,0.8124722790380474,3.8145736089109776e-11,426.0169884298216,93,Minimization exited successfully.
20685,zSNIa,0,22,22,22,22,0,0.42204,54384.084556757276,5.142850773124348e-10,nan,1.0055507034921902,3.513107901641695e-11,135.5096743120692,86,Minimization exited successfully.
20686,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20687,SNIa,22,22,22,22,22,0,0.191536,54402.14893450864,1.829668304737214e-09,nan,0.3607215205265675,4.62873972009401e-11,462.45855631829977,108,Minimization exited successfully.
20689,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20690,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20691,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20694,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20695,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20696,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20697,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20699,Unknown,18,18,18,18,18,0,0.105911,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20702,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20703,zSNII,0,19,19,19,19,0,0.61158,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20704,zSNIa,20,20,20,20,20,0,0.314735,54394.001369837344,4.254149929826775e-10,nan,0.983756791378255,3.3213561294486407e-11,94.70024731691677,98,Minimization exited successfully.
20705,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20707,Unknown,19,19,19,19,19,0,0.03881,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20708,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20709,zSNIa,19,19,19,19,19,0,0.390557,54396.73500708296,5.512238875400853e-10,nan,0.5486629115184769,3.626266200762543e-11,90.75203739045313,93,Minimization exited successfully.
20714,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20715,Unknown,0,0,0,23,22,0,1.71234,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20718,Unknown,19,21,21,21,21,0,0.088795,54428.2317316622,1.4413574483993328e-08,nan,1.3270810519825318,8.713481013071215e-09,5059.034371242256,101,Minimization exited successfully.
20719,zSNIa,21,22,22,22,22,0,0.373119,54391.70843127546,4.892466027647671e-10,nan,1.4356196662738512,3.1668659513905285e-11,233.63723189033422,107,Minimization exited successfully.
20720,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20721,zSNIa,23,23,23,23,23,0,0.211779,54402.35138688763,9.854494517009724e-10,nan,0.3694608034675184,3.4077704993927835e-11,164.93442608693192,113,Minimization exited successfully.
20722,zSNIa,22,22,22,22,22,0,0.301347,54399.792547706296,9.940326974740305e-10,nan,0.5392174855951453,3.972660935558936e-11,249.24680275405638,108,Minimization exited successfully.
20723,zSNIa,19,19,19,19,19,0,0.377305,54386.45950623766,5.104828498868053e-10,nan,1.0460908144668792,3.389172638957554e-11,106.7373490635902,93,Minimization exited successfully.
20725,zSNIa,35,39,39,39,39,0,0.363129,54222.57282860464,2.372162455465125e-09,nan,133.277649703301,1.7686703555112722,449.0659876353619,189,Covariance may not be accurate.
20726,zSNIa,19,19,20,19,19,0,0.320204,54394.70485601173,7.383814987922762e-10,nan,0.6827832492526795,3.019137033618236e-11,145.74303865714873,94,Minimization exited successfully.
20727,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20728,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20739,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20740,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20741,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20742,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20743,Unknown,0,19,19,19,19,0,0.454193,54426.331506964154,2.7574012061860174e-10,nan,10.011716188779246,1.0115979767566378e-09,9635.13047702882,74,Minimization exited successfully.
20744,zSNIa,17,18,18,18,18,0,0.275009,54401.32206797499,1.2186840895465369e-09,nan,0.8382883766716986,5.448073751227436e-11,251.05777895457578,87,Minimization exited successfully.
20745,zSNIa,0,20,20,20,20,0,0.629647,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20746,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20748,zSNII,0,21,21,21,21,0,0.421593,54397.348391119915,3.362902929795239e-10,nan,1.9414113359925977,3.857015789070339e-11,257.1026099592341,82,Minimization exited successfully.
20749,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20750,zSNIa,24,28,27,28,28,0,0.305661,54398.79816259034,8.181542761392571e-10,nan,0.47535142209017067,3.415495863925598e-11,344.6055606708818,133,Minimization exited successfully.
20752,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20755,Unknown,19,19,19,20,19,0,0.296793,54394.94370688307,4.411254289678618e-10,nan,1.1218382229635608,2.6913440496413968e-11,162.59861674126608,94,Minimization exited successfully.
20756,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20757,zSNIa,19,19,19,19,20,0,0.365467,54394.02088310999,5.685129305171007e-10,nan,0.846443352264032,2.841597641772889e-11,127.64970705828904,94,Minimization exited successfully.
20758,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20759,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20764,SNIa,17,21,21,21,21,0,0.165901,54404.43841192022,2.9997549946471497e-09,nan,0.17883739614626393,5.223517282180197e-11,873.1946963237922,99,Minimization exited successfully.
20765,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20766,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20767,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20768,SNIa,19,19,20,19,19,0,0.23826,54399.25484624044,8.096260685360846e-10,nan,0.3625296736972814,2.8284470857275343e-11,192.99599315633535,94,Minimization exited successfully.
20771,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20772,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20773,zSNII,18,18,18,18,18,0,0.054025,54389.05532928096,7.366013331194045e-10,nan,0.7860688439213845,4.567016065583199e-11,351.2707725341334,88,Minimization exited successfully.
20776,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20777,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20778,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20779,Unknown,0,22,22,22,21,0,0.454774,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20780,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20781,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20782,Unknown,31,31,36,36,34,0,0.25642,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20785,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20787,zSNIa,18,18,18,18,18,0,0.270473,54392.09261386165,7.165263676194987e-10,nan,0.7442432413299684,2.989245706499468e-11,128.54904145666723,88,Minimization exited successfully.
20788,zSNIa,0,18,18,18,18,0,0.393369,54385.83733887732,5.378820716707365e-10,nan,1.9750225518764637,4.458728625101859e-11,129.42201550679655,70,Minimization exited successfully.
20789,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20791,zSNIa,17,17,17,17,17,0,0.335856,54388.94983446962,6.148229558869138e-10,nan,0.7611241992271971,2.7725801515024476e-11,174.58696310572924,83,Minimization exited successfully.
20801,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
